date,country,method,trend,cycle
1978-04-01,US,hamilton_h12,7.836849581540931,-0.00916658154093053
1978-07-01,US,hamilton_h12,7.8471658914471005,-0.011296891447100776
1978-10-01,US,hamilton_h12,7.853000420058991,-0.007201420058990493
1979-01-01,US,hamilton_h12,7.854802727773422,-0.0031777277734219567
1979-04-01,US,hamilton_h12,7.857689511301501,-0.00226451130150096
1979-07-01,US,hamilton_h12,7.863660581062843,-0.00453658106284216
1979-10-01,US,hamilton_h12,7.86751769014738,4.930985262063814e-05
1980-01-01,US,hamilton_h12,7.869476935808139,0.006668064191861056
1980-04-01,US,hamilton_h12,7.872392670647142,0.011436329352858543
1980-07-01,US,hamilton_h12,7.884300171690329,0.0038238283096712067
1980-10-01,US,hamilton_h12,7.888105328466845,0.006959671533154577
1981-01-01,US,hamilton_h12,7.891971006520184,0.009412993479815945
1981-04-01,US,hamilton_h12,7.897327378508443,0.010581621491557058
1981-07-01,US,hamilton_h12,7.9048021028908835,0.011711897109116798
1981-10-01,US,hamilton_h12,7.913366048262002,0.00950895173799804
1982-01-01,US,hamilton_h12,7.918065345415952,0.012473654584047367
1982-04-01,US,hamilton_h12,7.922251553280367,0.014042446719633617
1982-07-01,US,hamilton_h12,7.926944093286343,0.016117906713657426
1982-10-01,US,hamilton_h12,7.9347911224591385,0.015893877540861467
1983-01-01,US,hamilton_h12,7.9419997097061925,0.010410290293807911
1983-04-01,US,hamilton_h12,7.948332043068705,0.009030956931295187
1983-07-01,US,hamilton_h12,7.952877847639038,0.008883152360962043
1983-10-01,US,hamilton_h12,7.95991046832232,0.005524531677679967
1984-01-01,US,hamilton_h12,7.9661290788249515,0.004157921175048429
1984-04-01,US,hamilton_h12,7.971815443506963,0.008308556493036967
1984-07-01,US,hamilton_h12,7.979766160581297,0.0035708394187023984
1984-10-01,US,hamilton_h12,7.98557359087399,0.0058164091260097806
1985-01-01,US,hamilton_h12,7.992620136162705,-0.0003201361627045429
1985-04-01,US,hamilton_h12,7.998460959210101,-0.0016299592101010063
1985-07-01,US,hamilton_h12,8.004794314179142,-0.004951314179141519
1985-10-01,US,hamilton_h12,8.012071888703371,-0.0075068887033715725
1986-01-01,US,hamilton_h12,8.013980812886418,-0.005125812886417336
1986-04-01,US,hamilton_h12,8.019180159983067,-0.005876159983067453
1986-07-01,US,hamilton_h12,8.023990365492208,-0.010490365492207943
1986-10-01,US,hamilton_h12,8.026967886742378,-0.011080886742378837
1987-01-01,US,hamilton_h12,8.031644649044146,-0.00807364904414598
1987-04-01,US,hamilton_h12,8.040278304162724,-0.011942304162724682
1987-07-01,US,hamilton_h12,8.042882019940254,-0.012423019940253965
1987-10-01,US,hamilton_h12,8.050109723056522,-0.017478723056521872
1988-01-01,US,hamilton_h12,8.052220054964797,-0.016937054964797582
1988-04-01,US,hamilton_h12,8.05639433095705,-0.014780330957050225
1988-07-01,US,hamilton_h12,8.060189529510177,-0.01288852951017816
1988-10-01,US,hamilton_h12,8.063979810751526,-0.00975381075152626
1989-01-01,US,hamilton_h12,8.068059251050759,-0.009925251050757922
1989-04-01,US,hamilton_h12,8.07195499969331,-0.008290999693310042
1989-07-01,US,hamilton_h12,8.072666113333947,-0.0024971133339466434
1989-10-01,US,hamilton_h12,8.075409791683185,-0.0008507916831845819
1990-01-01,US,hamilton_h12,8.082519319601666,-0.0018063196016662175
1990-04-01,US,hamilton_h12,8.085911765069438,-0.0018697650694381451
1990-07-01,US,hamilton_h12,8.087650344865265,0.0004076551347349522
1990-10-01,US,hamilton_h12,8.090761400703855,0.0014015992961446955
1991-01-01,US,hamilton_h12,8.093730964345907,0.00041103565409272846
1991-04-01,US,hamilton_h12,8.099181432209768,0.000905567790232098
1991-07-01,US,hamilton_h12,8.103832859568781,-0.00013385956878053662
1991-10-01,US,hamilton_h12,8.109575477305674,-0.0007364773056739438
1992-01-01,US,hamilton_h12,8.113487708467193,0.0015632915328058772
1992-04-01,US,hamilton_h12,8.118804700347807,0.0022442996521920833
1992-07-01,US,hamilton_h12,8.125132869333777,0.0022041306662234916
1992-10-01,US,hamilton_h12,8.128985509393102,0.003114490606897391
1993-01-01,US,hamilton_h12,8.134763200903741,-0.002826200903740528
1993-04-01,US,hamilton_h12,8.138313852988004,-0.0049468529880041245
1993-07-01,US,hamilton_h12,8.142168265712302,-0.010629265712301716
1993-10-01,US,hamilton_h12,8.146468249416253,-0.015676249416253896
1994-01-01,US,hamilton_h12,8.148406668151269,-0.020446668151269165
1994-04-01,US,hamilton_h12,8.153928050266853,-0.026717050266851672
1994-07-01,US,hamilton_h12,8.15729277529983,-0.01581477529983033
1994-10-01,US,hamilton_h12,8.161573743757875,-0.01761774375787617
1995-01-01,US,hamilton_h12,8.16749359318884,-0.019548593188840613
1995-04-01,US,hamilton_h12,8.172650475584732,-0.016914475584732358
1995-07-01,US,hamilton_h12,8.178351094796128,-0.018682094796128368
1995-10-01,US,hamilton_h12,8.18298779835024,-0.01703279835023963
1996-01-01,US,hamilton_h12,8.183594412725132,-0.015093412725132538
1996-04-01,US,hamilton_h12,8.185969247663271,-0.013301247663271454
1996-07-01,US,hamilton_h12,8.185322363485584,-0.010152363485584459
1996-10-01,US,hamilton_h12,8.184768836304908,-0.005969836304908327
1997-01-01,US,hamilton_h12,8.182802434142499,0.0023855658575016037
1997-04-01,US,hamilton_h12,8.182027912886683,0.0036460871133172645
1997-07-01,US,hamilton_h12,8.193835942588303,-0.0026839425883018464
1997-10-01,US,hamilton_h12,8.19430972652099,0.001789273479010589
1998-01-01,US,hamilton_h12,8.19697896104734,0.0021390389526612097
1998-04-01,US,hamilton_h12,8.206011357076362,-0.0057713570763606725
1998-07-01,US,hamilton_h12,8.209134946396954,-0.004248946396954167
1998-10-01,US,hamilton_h12,8.214713123287389,-0.006683123287388071
1999-01-01,US,hamilton_h12,8.217876084389914,-0.00475108438991434
1999-04-01,US,hamilton_h12,8.221816084944779,-0.004216084944779652
1999-07-01,US,hamilton_h12,8.224818441267557,0.0005335587324442059
1999-10-01,US,hamilton_h12,8.22807893839928,0.0011400616007204434
2000-01-01,US,hamilton_h12,8.233916407164603,-0.0027394071646025253
2000-04-01,US,hamilton_h12,8.234291625826604,0.0017643741733959217
2000-07-01,US,hamilton_h12,8.239403616272678,0.0014053837273220182
2000-10-01,US,hamilton_h12,8.244407825370088,0.001673174629912566
2001-01-01,US,hamilton_h12,8.246538452276312,0.002636547723687599
2001-04-01,US,hamilton_h12,8.248260430077284,0.0029905699227157356
2001-07-01,US,hamilton_h12,8.252978161703771,0.001483838296229223
2001-10-01,US,hamilton_h12,8.255845173626946,-0.002743173626946316
2002-01-01,US,hamilton_h12,8.259976296149778,-0.00683629614977832
2002-04-01,US,hamilton_h12,8.264203095147009,-0.0008560951470091283
2002-07-01,US,hamilton_h12,8.270846427933146,-0.004143427933145816
2002-10-01,US,hamilton_h12,8.274440188309548,-0.006576188309548314
2003-01-01,US,hamilton_h12,8.276529805528723,-0.0030818055287227253
2003-04-01,US,hamilton_h12,8.28193353404336,-0.004648534043360186
2003-07-01,US,hamilton_h12,8.286273974224365,-0.007985974224364867
2003-10-01,US,hamilton_h12,8.290601745397813,-0.010231745397813796
2004-01-01,US,hamilton_h12,8.2936815749921,-0.00871757499209913
2004-04-01,US,hamilton_h12,8.296035464998328,-0.00523146499832805
2004-07-01,US,hamilton_h12,8.299557967315113,-0.0007859673151138225
2004-10-01,US,hamilton_h12,8.298783086260551,0.009842913739449344
2005-01-01,US,hamilton_h12,8.299264568325887,0.014253431674113415
2005-04-01,US,hamilton_h12,8.308419160815262,0.007238839184738666
2005-07-01,US,hamilton_h12,8.310195516326583,0.0051214836734168045
2005-10-01,US,hamilton_h12,8.310703053459946,0.009256946540054045
2006-01-01,US,hamilton_h12,8.317260235575848,0.004972764424152842
2006-04-01,US,hamilton_h12,8.320703055944355,0.0044989440556459925
2006-07-01,US,hamilton_h12,8.321374722680718,0.0065942773192819715
2006-10-01,US,hamilton_h12,8.324084152356043,0.0074868476439569065
2007-01-01,US,hamilton_h12,8.328507988490294,0.009130011509705938
2007-04-01,US,hamilton_h12,8.333185490836886,0.008743509163114283
2007-07-01,US,hamilton_h12,8.339704993344272,0.005723006655728113
2007-10-01,US,hamilton_h12,8.348121781371088,-0.0006427813710878638
2008-01-01,US,hamilton_h12,8.352490973341952,-0.00441097334195284
2008-04-01,US,hamilton_h12,8.355323322525326,-0.004314322525326375
2008-07-01,US,hamilton_h12,8.356785890854326,-0.00189389085432623
2008-10-01,US,hamilton_h12,8.361614098880946,0.0002419011190539777
2009-01-01,US,hamilton_h12,8.363611281056574,0.002448718943425021
2009-04-01,US,hamilton_h12,8.365742084275933,0.0027289157240666384
2009-07-01,US,hamilton_h12,8.368721837271664,-0.0009248372716648134
2009-10-01,US,hamilton_h12,8.371911547602444,-0.00607054760244452
2010-01-01,US,hamilton_h12,8.377233926456718,-0.012069926456717894
2010-04-01,US,hamilton_h12,8.380845682292652,-0.015439682292651469
2010-07-01,US,hamilton_h12,8.384043359216866,-0.005638359216865396
2010-10-01,US,hamilton_h12,8.386636434669148,-0.0060534346691483165
2011-01-01,US,hamilton_h12,8.38778532880188,-0.0020913288018800102
2011-04-01,US,hamilton_h12,8.390841359823083,-0.003006359823082505
2011-07-01,US,hamilton_h12,8.394259357619216,-0.0011243576192168092
2011-10-01,US,hamilton_h12,8.399820616859108,-0.002170616859107355
2012-01-01,US,hamilton_h12,8.4033226436857,-0.002385643685698824
2012-04-01,US,hamilton_h12,8.405660886650661,-0.0012798866506606998
2012-07-01,US,hamilton_h12,8.406254235307529,0.0006997646924720158
2012-10-01,US,hamilton_h12,8.405481854532747,0.005773145467253826
2013-01-01,US,hamilton_h12,8.40556571065135,0.008382289348649152
2013-04-01,US,hamilton_h12,8.405720755708076,0.009688244291924164
2013-07-01,US,hamilton_h12,8.41611171776628,0.0007552822337206777
2013-10-01,US,hamilton_h12,8.41684444253552,0.0038125574644798377
2014-01-01,US,hamilton_h12,8.420696182604622,0.006240817395378073
2014-04-01,US,hamilton_h12,8.424705902450349,0.006151097549651041
2014-07-01,US,hamilton_h12,8.429283971008221,0.005058028991777874
2014-10-01,US,hamilton_h12,8.433645893953708,0.0047161060462919124
2015-01-01,US,hamilton_h12,8.436370838639666,0.007637161360333877
2015-04-01,US,hamilton_h12,8.439974526340993,0.007743473659006739
2015-07-01,US,hamilton_h12,8.44271090398026,0.00769609601974075
2015-10-01,US,hamilton_h12,8.446690884727891,0.008951115272108012
2016-01-01,US,hamilton_h12,8.449262996754753,0.010612003245247692
2016-04-01,US,hamilton_h12,8.450712492461156,0.015069507538845173
2016-07-01,US,hamilton_h12,8.45263485506673,0.01687214493327005
2016-10-01,US,hamilton_h12,8.456193035059718,0.014691964940283242
2017-01-01,US,hamilton_h12,8.461400389082334,0.010690610917666987
2017-04-01,US,hamilton_h12,8.464418248228174,0.010976751771826443
2017-07-01,US,hamilton_h12,8.467664525685034,0.012407474314965583
2017-10-01,US,hamilton_h12,8.471944747006267,0.009646252993732674
2018-01-01,US,hamilton_h12,8.477065537745045,0.004040462254955912
2018-04-01,US,hamilton_h12,8.480362176615857,0.004410823384143114
2018-07-01,US,hamilton_h12,8.48302337893915,0.0013636210608503063
2018-10-01,US,hamilton_h12,8.488244898176472,0.003138101823529027
2019-01-01,US,hamilton_h12,8.492080142371591,0.003618857628408634
2019-04-01,US,hamilton_h12,8.49711342012062,0.0013875798793794303
2019-07-01,US,hamilton_h12,8.500755418551341,0.0008975814486582578
2019-10-01,US,hamilton_h12,8.502364810524199,0.002336189475801831
1974-10-01,US,hamilton_h16,7.743728385918886,0.009425614081114198
1975-01-01,US,hamilton_h16,7.744017484332568,0.01562451566743217
1975-04-01,US,hamilton_h16,7.748665595081301,0.01548140491869976
1975-07-01,US,hamilton_h16,7.757322833590453,0.018115166409547356
1975-10-01,US,hamilton_h16,7.762086897061772,0.019882102938228563
1976-01-01,US,hamilton_h16,7.768024568965391,0.01587243103460878
1976-04-01,US,hamilton_h16,7.772752371341504,0.012191628658496434
1976-07-01,US,hamilton_h16,7.78210759987618,0.008568400123820652
1976-10-01,US,hamilton_h16,7.791234601617785,0.004137398382215274
1977-01-01,US,hamilton_h16,7.797569637520497,0.0004623624795030423
1977-04-01,US,hamilton_h16,7.80826744285991,-0.007775442859910164
1977-07-01,US,hamilton_h16,7.816695348445462,-0.002729348445462243
1977-10-01,US,hamilton_h16,7.820909343883738,-0.00178334388373802
1978-01-01,US,hamilton_h16,7.8295693713101615,-0.005589371310161795
1978-04-01,US,hamilton_h16,7.833647062706174,-0.005964062706173223
1978-07-01,US,hamilton_h16,7.84219749884057,-0.006328498840570518
1978-10-01,US,hamilton_h16,7.848753445701292,-0.0029544457012917746
1979-01-01,US,hamilton_h16,7.854115966313119,-0.0024909663131182924
1979-04-01,US,hamilton_h16,7.859365685369721,-0.003940685369721031
1979-07-01,US,hamilton_h16,7.869200471320462,-0.010076471320461522
1979-10-01,US,hamilton_h16,7.875018313363732,-0.007451313363731948
1980-01-01,US,hamilton_h16,7.877119401314087,-0.0009744013140871033
1980-04-01,US,hamilton_h16,7.880114621922278,0.0037143780777224578
1980-07-01,US,hamilton_h16,7.885770460551235,0.0023535394487650407
1980-10-01,US,hamilton_h16,7.889504192713786,0.005560807286213887
1981-01-01,US,hamilton_h16,7.891546944936305,0.009837055063695033
1981-04-01,US,hamilton_h16,7.89446976609811,0.013439233901889835
1981-07-01,US,hamilton_h16,7.905614734871176,0.010899265128823998
1981-10-01,US,hamilton_h16,7.909518320040227,0.013356679959773743
1982-01-01,US,hamilton_h16,7.91350272459175,0.017036275408249146
1982-04-01,US,hamilton_h16,7.918844061652103,0.01744993834789721
1982-07-01,US,hamilton_h16,7.92598525067492,0.01707674932508052
1982-10-01,US,hamilton_h16,7.934205998687967,0.016479001312032615
1983-01-01,US,hamilton_h16,7.938980566396397,0.013429433603603158
1983-04-01,US,hamilton_h16,7.9432864570244,0.014076542975599793
1983-07-01,US,hamilton_h16,7.947954722637517,0.013806277362482966
1983-10-01,US,hamilton_h16,7.95542717888096,0.010007821119040194
1984-01-01,US,hamilton_h16,7.962390341205555,0.007896658794444456
1984-04-01,US,hamilton_h16,7.968642905418179,0.011481094581821338
1984-07-01,US,hamilton_h16,7.973299620313291,0.01003737968670837
1984-10-01,US,hamilton_h16,7.980152615891168,0.011237384108832238
1985-01-01,US,hamilton_h16,7.986236514453433,0.006063485546567549
1985-04-01,US,hamilton_h16,7.991820325288221,0.005010674711779295
1985-07-01,US,hamilton_h16,7.999519895271813,0.00032310472818686264
1985-10-01,US,hamilton_h16,8.005288638126887,-0.0007236381268871384
1986-01-01,US,hamilton_h16,8.01219135176478,-0.0033363517647799767
1986-04-01,US,hamilton_h16,8.017998430026424,-0.004694430026424001
1986-07-01,US,hamilton_h16,8.024209066297342,-0.010709066297341252
1986-10-01,US,hamilton_h16,8.031293268973906,-0.015406268973906734
1987-01-01,US,hamilton_h16,8.033445229716458,-0.00987422971645735
1987-04-01,US,hamilton_h16,8.038523141625104,-0.010187141625104701
1987-07-01,US,hamilton_h16,8.043211555598555,-0.012752555598554594
1987-10-01,US,hamilton_h16,8.046179444548732,-0.013548444548732164
1988-01-01,US,hamilton_h16,8.05073071114174,-0.015447711141741038
1988-04-01,US,hamilton_h16,8.058931491479832,-0.01731749147983308
1988-07-01,US,hamilton_h16,8.061706623130148,-0.01440562313014837
1988-10-01,US,hamilton_h16,8.068704168364137,-0.01447816836413729
1989-01-01,US,hamilton_h16,8.071038760776768,-0.012904760776766722
1989-04-01,US,hamilton_h16,8.075111518195916,-0.011447518195916828
1989-07-01,US,hamilton_h16,8.078845101584088,-0.008676101584088158
1989-10-01,US,hamilton_h16,8.082509506436091,-0.007950506436090521
1990-01-01,US,hamilton_h16,8.08650108978177,-0.005788089781770367
1990-04-01,US,hamilton_h16,8.09032599825101,-0.0062839982510105585
1990-07-01,US,hamilton_h16,8.091236999361723,-0.00317899936172239
1990-10-01,US,hamilton_h16,8.093918855360851,-0.0017558553608516547
1991-01-01,US,hamilton_h16,8.100589977624484,-0.006447977624484125
1991-04-01,US,hamilton_h16,8.103942923144636,-0.0038559231446360087
1991-07-01,US,hamilton_h16,8.105842155390839,-0.002143155390838203
1991-10-01,US,hamilton_h16,8.108961697003297,-0.00012269700329703426
1992-01-01,US,hamilton_h16,8.111857585073679,0.003193414926320415
1992-04-01,US,hamilton_h16,8.11701300143913,0.004035998560869558
1992-07-01,US,hamilton_h16,8.12152779022049,0.0058092097795103825
1992-10-01,US,hamilton_h16,8.127113167090894,0.004986832909105843
1993-01-01,US,hamilton_h16,8.13108082869935,0.0008561713006507432
1993-04-01,US,hamilton_h16,8.136288203718792,-0.002921203718791787
1993-07-01,US,hamilton_h16,8.142421824765949,-0.010882824765948484
1993-10-01,US,hamilton_h16,8.14628717837558,-0.015495178375580565
1994-01-01,US,hamilton_h16,8.151919410030137,-0.023959410030137462
1994-04-01,US,hamilton_h16,8.15551275147199,-0.028301751471989434
1994-07-01,US,hamilton_h16,8.15932565039916,-0.01784765039916003
1994-10-01,US,hamilton_h16,8.163533542286567,-0.019577542286567606
1995-01-01,US,hamilton_h16,8.165541699974593,-0.017596699974593122
1995-04-01,US,hamilton_h16,8.17081252151869,-0.0150765215186901
1995-07-01,US,hamilton_h16,8.174147337397674,-0.014478337397674679
1995-10-01,US,hamilton_h16,8.178321101788663,-0.012366101788662931
1996-01-01,US,hamilton_h16,8.184049705940717,-0.015548705940718222
1996-04-01,US,hamilton_h16,8.189097593852416,-0.016429593852416602
1996-07-01,US,hamilton_h16,8.19468459496671,-0.01951459496670971
1996-10-01,US,hamilton_h16,8.199309352889895,-0.02051035288989489
1997-01-01,US,hamilton_h16,8.200189505789975,-0.015001505789975056
1997-04-01,US,hamilton_h16,8.202558104066847,-0.016884104066846817
1997-07-01,US,hamilton_h16,8.202060024764878,-0.010908024764876956
1997-10-01,US,hamilton_h16,8.201534166510367,-0.005435166510366685
1998-01-01,US,hamilton_h16,8.199689514780898,-0.0005715147808977861
1998-04-01,US,hamilton_h16,8.198869612305279,0.0013703876947221971
1998-07-01,US,hamilton_h16,8.209661317103196,-0.004775317103195675
1998-10-01,US,hamilton_h16,8.210372232054713,-0.002342232054711957
1999-01-01,US,hamilton_h16,8.213162654724881,-3.76547248812642e-05
1999-04-01,US,hamilton_h16,8.221827651001323,-0.004227651001324162
1999-07-01,US,hamilton_h16,8.225000010540539,0.000351989459462132
1999-10-01,US,hamilton_h16,8.230441625193844,-0.0012226251938436405
2000-01-01,US,hamilton_h16,8.233690131405622,-0.0025131314056210385
2000-04-01,US,hamilton_h16,8.237559878182728,-0.0015038781827279024
2000-07-01,US,hamilton_h16,8.240562257255988,0.0002467427440127068
2000-10-01,US,hamilton_h16,8.243742953611507,0.002338046388492998
2001-01-01,US,hamilton_h16,8.249313183281313,-0.00013818328131343094
2001-04-01,US,hamilton_h16,8.249914765851349,0.0013362341486509166
2001-07-01,US,hamilton_h16,8.25481411311701,-0.0003521131170103331
2001-10-01,US,hamilton_h16,8.25965098874017,-0.0065489887401692926
2002-01-01,US,hamilton_h16,8.26184432156367,-0.008704321563669737
2002-04-01,US,hamilton_h16,8.263677276270196,-0.0003302762701959949
2002-07-01,US,hamilton_h16,8.268179618272564,-0.0014766182725640675
2002-10-01,US,hamilton_h16,8.270993332179126,-0.003129332179126365
2003-01-01,US,hamilton_h16,8.2749800592041,-0.0015320592041003778
2003-04-01,US,hamilton_h16,8.279120277795233,-0.0018352777952337362
2003-07-01,US,hamilton_h16,8.285489583886585,-0.007201583886585539
2003-10-01,US,hamilton_h16,8.289141164887198,-0.008771164887198424
2004-01-01,US,hamilton_h16,8.291374119889337,-0.006410119889336485
2004-04-01,US,hamilton_h16,8.296584630023434,-0.005780630023433986
2004-07-01,US,hamilton_h16,8.30078970601687,-0.0020177060168702354
2004-10-01,US,hamilton_h16,8.305011354202708,0.003614645797291871
2005-01-01,US,hamilton_h16,8.308134688226135,0.005383311773865529
2005-04-01,US,hamilton_h16,8.310547580159522,0.005110419840478997
2005-07-01,US,hamilton_h16,8.313977200042274,0.001339799957726484
2005-10-01,US,hamilton_h16,8.313423351297775,0.006536648702224923
2006-01-01,US,hamilton_h16,8.3139292003358,0.00830379966420125
2006-04-01,US,hamilton_h16,8.3223809347048,0.0028210652952012083
2006-07-01,US,hamilton_h16,8.324234493894174,0.003734506105825375
2006-10-01,US,hamilton_h16,8.324984162899586,0.0065868371004143
2007-01-01,US,hamilton_h16,8.33126349287223,0.0063745071277701015
2007-04-01,US,hamilton_h16,8.334634856651693,0.007294143348307358
2007-07-01,US,hamilton_h16,8.335470434458376,0.009957565541624191
2007-10-01,US,hamilton_h16,8.33814563200858,0.00933336799142026
2008-01-01,US,hamilton_h16,8.342343330549728,0.005736669450271847
2008-04-01,US,hamilton_h16,8.346813900070577,0.004195099929422241
2008-07-01,US,hamilton_h16,8.353075542964586,0.0018164570354137766
2008-10-01,US,hamilton_h16,8.3611947138171,0.0006612861828987349
2009-01-01,US,hamilton_h16,8.36568959749828,0.00037040250171926914
2009-04-01,US,hamilton_h16,8.368722232305418,-0.00025123230541801433
2009-07-01,US,hamilton_h16,8.370357255003912,-0.002560255003912104
2009-10-01,US,hamilton_h16,8.374909171514915,-0.009068171514915235
2010-01-01,US,hamilton_h16,8.376879835898512,-0.011715835898511884
2010-04-01,US,hamilton_h16,8.3789830103106,-0.013577010310600102
2010-07-01,US,hamilton_h16,8.381907970498588,-0.0035029704985873877
2010-10-01,US,hamilton_h16,8.385001750243045,-0.0044187502430457215
2011-01-01,US,hamilton_h16,8.39008511533818,-0.0043911153381799295
2011-04-01,US,hamilton_h16,8.39366364498792,-0.005828644987918352
2011-07-01,US,hamilton_h16,8.39688089174933,-0.00374589174933071
2011-10-01,US,hamilton_h16,8.399522597147667,-0.0018725971476669656
2012-01-01,US,hamilton_h16,8.400759425169836,0.0001775748301646729
2012-04-01,US,hamilton_h16,8.403679130483814,0.0007018695161864485
2012-07-01,US,hamilton_h16,8.406936426488617,1.7573511383872642e-05
2012-10-01,US,hamilton_h16,8.412215774134884,-0.0009607741348833798
2013-01-01,US,hamilton_h16,8.415721902752956,-0.0017739027529568574
2013-04-01,US,hamilton_h16,8.418167459341305,-0.0027584593413045866
2013-07-01,US,hamilton_h16,8.418953131311541,-0.0020861313115414504
2013-10-01,US,hamilton_h16,8.41833428663053,0.0023227133694696533
2014-01-01,US,hamilton_h16,8.418387222345173,0.008549777654828006
2014-04-01,US,hamilton_h16,8.418465662701331,0.012391337298668148
2014-07-01,US,hamilton_h16,8.428000860745996,0.0063411392540029254
2014-10-01,US,hamilton_h16,8.428971520170391,0.009390479829608722
2015-01-01,US,hamilton_h16,8.432832994850932,0.01117500514906844
2015-04-01,US,hamilton_h16,8.43687349564111,0.010844504358889395
2015-07-01,US,hamilton_h16,8.441273070712983,0.009133929287017395
2015-10-01,US,hamilton_h16,8.445529075397308,0.010112924602690754
2016-01-01,US,hamilton_h16,8.448279894841807,0.011595105158193064
2016-04-01,US,hamilton_h16,8.451841100964094,0.013940899035906895
2016-07-01,US,hamilton_h16,8.454571316825296,0.01493568317470384
2016-10-01,US,hamilton_h16,8.458412485297616,0.01247251470238453
2017-01-01,US,hamilton_h16,8.460981660615007,0.011109339384994144
2017-04-01,US,hamilton_h16,8.462501736644374,0.012893263355627127
2017-07-01,US,hamilton_h16,8.464421389314998,0.015650610685002064
2017-10-01,US,hamilton_h16,8.467800143388947,0.013790856611052504
2018-01-01,US,hamilton_h16,8.472734225386526,0.008371774613474159
2018-04-01,US,hamilton_h16,8.475755728687753,0.009017271312247388
2018-07-01,US,hamilton_h16,8.479016102580923,0.005370897419076925
2018-10-01,US,hamilton_h16,8.48320712501896,0.00817587498104011
2019-01-01,US,hamilton_h16,8.488142394826575,0.007556605173425268
2019-04-01,US,hamilton_h16,8.491439537331102,0.007061462668897178
2019-07-01,US,hamilton_h16,8.49414675461993,0.007506245380069387
2019-10-01,US,hamilton_h16,8.499173150992236,0.005527849007764374
1970-01-01,US,bn_ar1,7.613848,0.0
1970-04-01,US,bn_ar1,7.6172092197129055,0.000499780287094076
1970-07-01,US,bn_ar1,7.629656707112383,-0.0008037071123823125
1970-10-01,US,bn_ar1,7.640339060689504,0.00014993931049556153
1971-01-01,US,bn_ar1,7.635374400131719,0.005129599868280543
1971-04-01,US,bn_ar1,7.638437219838732,0.005207780161268438
1971-07-01,US,bn_ar1,7.647503961656815,0.004568038343185421
1971-10-01,US,bn_ar1,7.652512783213351,0.006259216786649091
1972-01-01,US,bn_ar1,7.658913686094896,0.0071723139051043105
1972-04-01,US,bn_ar1,7.661189344092607,0.009267655907392758
1972-07-01,US,bn_ar1,7.67289307005388,0.008276929946119616
1972-10-01,US,bn_ar1,7.6823489979364155,0.009429002063584768
1973-01-01,US,bn_ar1,7.68800392770038,0.011503072299619888
1973-04-01,US,bn_ar1,7.699772031690094,0.011333968309905629
1973-07-01,US,bn_ar1,7.706624479012955,0.01335652098704454
1973-10-01,US,bn_ar1,7.70784968916914,0.016103310830859918
1974-01-01,US,bn_ar1,7.716722837420828,0.015719162579172163
1974-04-01,US,bn_ar1,7.7174048277579805,0.018505172242019086
1974-07-01,US,bn_ar1,7.728898386820068,0.017341613179932658
1974-10-01,US,bn_ar1,7.733559833170308,0.01959416682969195
1975-01-01,US,bn_ar1,7.738789069850226,0.02085293014977463
1975-04-01,US,bn_ar1,7.741517804341746,0.022629195658254275
1975-07-01,US,bn_ar1,7.753947103181406,0.021490896818594507
1975-10-01,US,bn_ar1,7.757778842440313,0.02419015755968701
1976-01-01,US,bn_ar1,7.757059764000812,0.026837235999187747
1976-04-01,US,bn_ar1,7.756696771717519,0.028247228282481274
1976-07-01,US,bn_ar1,7.762868758355623,0.027807241644377534
1976-10-01,US,bn_ar1,7.766103248513432,0.029268751486568156
1977-01-01,US,bn_ar1,7.766969367323523,0.03106263267647691
1977-04-01,US,bn_ar1,7.768245719928025,0.032246280071975164
1977-07-01,US,bn_ar1,7.784263284825836,0.029702715174163785
1977-10-01,US,bn_ar1,7.785542776314954,0.03358322368504574
1978-01-01,US,bn_ar1,7.7891778975565975,0.034802102443402205
1978-04-01,US,bn_ar1,7.791381165009421,0.03630183499057971
1978-07-01,US,bn_ar1,7.799940012635285,0.035928987364714615
1978-10-01,US,bn_ar1,7.809332495139752,0.036466504860248605
1979-01-01,US,bn_ar1,7.812677270002762,0.038947729997238056
1979-04-01,US,bn_ar1,7.814686712526331,0.04073828747366903
1979-07-01,US,bn_ar1,7.817234969894257,0.041889030105743075
1979-10-01,US,bn_ar1,7.826137566441877,0.04142943355812356
1980-01-01,US,bn_ar1,7.833643263447864,0.04250173655213629
1980-04-01,US,bn_ar1,7.83991295033705,0.043916049662950485
1980-07-01,US,bn_ar1,7.841964370713679,0.04615962928632111
1980-10-01,US,bn_ar1,7.848667652173786,0.04639734782621385
1981-01-01,US,bn_ar1,7.853662744069552,0.047721255930448514
1981-04-01,US,bn_ar1,7.859139039441227,0.04876996055877303
1981-07-01,US,bn_ar1,7.867318198718526,0.04919580128147416
1981-10-01,US,bn_ar1,7.871816184288292,0.05105881571170823
1982-01-01,US,bn_ar1,7.878796091028413,0.05174290897158684
1982-04-01,US,bn_ar1,7.882799420999666,0.0534945790003345
1982-07-01,US,bn_ar1,7.888786940048949,0.054275059951050864
1982-10-01,US,bn_ar1,7.895576944425294,0.05510805557470633
1983-01-01,US,bn_ar1,7.894224445090499,0.05818555490950139
1983-04-01,US,bn_ar1,7.899133166674978,0.058229833325022184
1983-07-01,US,bn_ar1,7.90222952745104,0.05953147254895974
1983-10-01,US,bn_ar1,7.904545717469338,0.06088928253066239
